title,body,label_name,label,url
Github Copilot always fails when trying to use pwsh or zsh. It tries to cancel out previous command,"
Type: <b>Bug</b>

Github Copilot always fails when trying to use pwsh or zsh. It tries to cancel out previous command

~ > сInstall-Module -Name ps2exe -Scope CurrentUser -Force
сInstall-Module: The term 'сInstall-Module' is not recognized as a name of a cmdlet, function, script file, or executable program.
Check the spelling of the name, or if a path was included, verify that the path is correct and try again.

Extension version: 0.35.2
VS Code version: Code 1.107.1 (994fd12f8d3a5aa16f17d42c041e5809167e845a, 2025-12-17T14:15:14.850Z)
OS version: Windows_NT x64 10.0.26200
Modes:
Remote OS version: Linux x64 6.14.0-1016-oem

<details><summary>Logs</summary>
<pre>
Trace: choice {""delta"":{""content"":""ав"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""ать д"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""ополнительные"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":"" а"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""ргументы: `"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""sc"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""rcpy-local."",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""exe --"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""max"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""-fps"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""="",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""30`"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""\n- V"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""BS"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""-фай"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""л боль"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""ше не нужен"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""\n\n**Прим"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""ечание"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":"":** Windows"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":"" Defender и"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""ногда "",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""руг"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""ается"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":"" на ps"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""2exe-"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""с"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""г"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""ен"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""ерированные файл"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""ы ("",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""лож"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""ное"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":"" ср"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""абатывание)."",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":"" Если это произ"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""ой"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""дё"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""т —"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":"" доб"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""авь фай"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""л в ис"",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""ключения."",""role"":""assistant""}}
Trace: choice {""finish_reason"":""stop"",""delta"":{""content"":null}}
Info: message 0 returned. finish reason: [stop]
Debug: message 0 details: finishOffset: [undefined] completionId: [{msg_vrtx_01FcCswcuhxnBZUtHvDDN9UH}] created: [{1767628686}]
Info: request done: requestId: [3bf92eb2-7a18-4719-86f1-1d8029b02b76] model deployment ID: []
Info: ccreq:1a03caff.copilotmd | success | claude-opus-4.5 | 10504ms | [panel/editAgent]
Trace: Resolving chat model
Trace: Resolved chat model
</pre>
</details>
<details><summary>Request IDs</summary>
<pre>
b5256eff-4a17-49d0-b9a6-248cbee27b8f
311c823c-3852-4948-a8e2-1441fb0d31a9
79d3054f-fe87-4751-8449-6910766832b8
100af6bd-9461-491d-a90c-4e548c87173a
3bf92eb2-7a18-4719-86f1-1d8029b02b76
</pre>
</details><details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|AMD Ryzen 7 5800X 8-Core Processor              (16 x 3800)|
|GPU Status|2d_canvas: enabled<br>direct_rendering_display_compositor: disabled_off_ok<br>gpu_compositing: enabled<br>multiple_raster_threads: enabled_on<br>opengl: enabled_on<br>rasterization: enabled<br>raw_draw: disabled_off_ok<br>skia_graphite: disabled_off<br>trees_in_viz: disabled_off<br>video_decode: enabled<br>video_encode: enabled<br>webgl: enabled<br>webgl2: enabled<br>webgpu: enabled<br>webnn: disabled_off|
|Load (avg)|undefined|
|Memory (System)|31.93GB (18.22GB free)|
|Process Argv|--folder-uri vscode-remote://ssh-remote%2Bleviannserver/root/bots --crash-reporter-id bd316b3c-4964-4c0c-a5ef-2adf0465b1ea|
|Screen Reader|no|
|VM|0%|

|Item|Value|
|---|---|
|Remote|SSH: leviannserver|
|OS|Linux x64 6.14.0-1016-oem|
|CPUs|AMD Ryzen 5 5560U with Radeon Graphics (12 x 2132)|
|Memory (System)|12.59GB (5.67GB free)|
|VM|0%|
</details><details>
<summary>A/B Experiments</summary>

```
vsliv368cf:30146710
binariesv615:30325510
nativeloc1:31344060
dwcopilot:31170013
dwoutputs:31242946
copilot_t_ci:31333650
e5gg6876:31282496
pythonrdcb7:31342333
6518g693:31436602
aj953862:31281341
6abeh943:31336334
envsdeactivate2:31353495
cloudbuttont:31379625
todos-1:31405332
3efgi100_wstrepl:31403338
use-responses-api:31390855
je187915:31401257
d5i5i512:31428709
ec5jj548:31422691
terminalsuggestenabled:31431119
cmp-ext-treat:31426748
cp_cls_c_966_ss:31435507
copilot6169-c:31440797
c0683394:31419495
478ah919:31426797
ge8j1254_inline_auto_hint_haiku:31431912
a5gib710:31434435
5j92g670_sonnet:31440727
no_request_with_suggest:31435826
rename_enabled:31436409
7a04d226_do_not_restore_last_panel_session:31438103
anthropic_thinking_t:31432745
preserve_tokens:31438091
cp_cls_c_1081:31433293
copilot-nes-oct-trt:31432596
nes-slash-models-on:31441832
nes-set-to-on:31441941

```

</details>

<!-- generated by issue reporter -->",bug,0,https://github.com/microsoft/vscode/issues/285962
Ask user tool for github copilot,"<!-- ⚠️⚠️ Do Not Delete This! feature_request_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: https://opensource.microsoft.com/codeofconduct/ -->
<!-- Please search existing issues to avoid creating duplicates. -->

<!-- Describe the feature you'd like. -->
## Summary
Add an `Ask` tool that lets an agent ask the user a question mid-workflow and **wait** for the reply as a *pause/resume* operation (not a termination), keeping context and orchestration intact.

## Problem
When an agent needs clarification, the current interaction pattern often turns into a “stop and ask” break in execution. This creates a few practical problems:
1. **Workflow continuity breaks**: The system behaves as if the run ended, rather than as a step that is waiting for input. This could become an issue if automatic handoffs or other automation are added.
2. **Less interaction with the user**: To ask for clarifications or simple confirmations, the agent has to stop while it’s working. That may be discouraged by training, biases, or system prompts, which reduces collaboration with the user.
3. **Context gets muddy**: Stopping for user interaction can clutter the context and lead to duplicated or unnecessary information because of how the chat system works.

## Proposal
Introduce an `Ask` tool with semantics similar to waiting on a sub-agent:
- The agent sends a message/query to the user.
- The run enters a **waiting state**.
- The user receives the message in chat, with some agent-related buttons disabled and a clear indicator that the agent is paused (not stopped).
- When the user responds, the run resumes from the same step, with the reply attached as structured input.

## Benefits
- More agent–user interaction, improving output by aligning better with user intent.
- Better safety by letting the agent pause for confirmation before making significant changes.
- A smoother workflow by only pausing when necessary.

## Future opportunities
This tool enables more autonomous workflows where agents involve the user only when needed by requesting missing information or waiting for confirmation before important steps.

`Ask` is the primitive that makes this possible.",feature-request,1,https://github.com/microsoft/vscode/issues/285952
Voice recording icon is white and not blue anymore,"Here is how it used to look like:

<img width=""163"" height=""61"" alt=""Image"" src=""https://github.com/user-attachments/assets/a019013a-661e-471a-9cf1-95e9da12fe49"" />

And I think after this change landed https://github.com/microsoft/vscode/pull/283309

<img width=""207"" height=""111"" alt=""Image"" src=""https://github.com/user-attachments/assets/014b5f4c-3350-441e-91c5-84a5dd353d36"" />",bug,0,https://github.com/microsoft/vscode/issues/285946
Feature Request: Inline display of console.log output next to source code during debugging,"
Type: <b>Feature Request</b>

### Problem

When debugging JavaScript/TypeScript applications in VS Code, `console.log` output is only available in the Debug Console or Terminal.

For workflows that involve frequent logging, this forces constant context switching between:
- source code
- Debug Console

This significantly breaks reading flow, especially when debugging logic-heavy or asynchronous code.

### Proposed Feature

Add an optional feature to display `console.log` output inline next to the source line that produced it, similar to:

```js
console.log('hello') // hello


VS Code version: Code 1.107.1 (994fd12f8d3a5aa16f17d42c041e5809167e845a, 2025-12-17T14:15:14.850Z)
OS version: Windows_NT x64 10.0.19045
Modes:
Remote OS version: Linux x64 6.6.87.2-microsoft-standard-WSL2


<!-- generated by issue reporter -->",feature-request,1,https://github.com/microsoft/vscode/issues/285945
Workbench hover appears when focused after quick pick closes,"
Type: <b>Feature Request</b>

When clicking on a status bar item to open a QuickPick menu and performing an action, the tooltip for that status bar item unexpectedly appears. This behavior occurs across multiple extensions, suggesting it's a VS Code core issue rather than extension-specific. The tooltip should only display on hover, not during QuickPick interactions, to avoid disrupting the user experience and potentially obscuring the QuickPick interface. Consider modifying the status bar interaction logic to suppress tooltip display during active QuickPick operations.

VS Code version: Code - Insiders 1.108.0-insider (1cd32455f84020ce777b4b7d95df0a4b47b07015, 2026-01-05T05:03:42.416Z)
OS version: Windows_NT x64 10.0.26200
Modes:


<!-- generated by issue reporter -->",bug,0,https://github.com/microsoft/vscode/issues/285931
Agent unable to read terminal,"
Type: <b>Bug</b>

Using GPT-4.1.

1. Write the following in chat `#runInTerminal ls`. Click allow when it asks.
   - Using GPT-4.1, the agent says the following after the command has run: 
    > The command to list the files and directories in the current workspace root has been executed. If you need to see the output or want to run another command, let me know!
2. Write the following in chat: `I need to see the output`.
3. Bug: The AI responds: ""I was unable to retrieve the output due to an invalid terminal ID.""

<img width=""400"" height=""639"" alt=""Image"" src=""https://github.com/user-attachments/assets/d9813fb3-2430-46d1-b424-beb5e104cc70"" />

(The reference used by the AI is AGENTS.md, but shouldn't have anything to do with this)

Maybe related to https://github.com/microsoft/vscode/issues/254447 (Agent mode hangs when running terminal command).
Here is the shell integration information @Tyriar asked for in https://github.com/microsoft/vscode/issues/254447#issuecomment-3108885324:

Shell integration: Rich

* Shell type: bash
* Current working directory: /home/<MY_USERNAME>/repos/<MY_REPO_NAME>
* Seen sequences: P, E, C, D
* Prompt input: setGitPrompt

Extension version: 0.35.2
VS Code version: Code 1.107.1 (994fd12f8d3a5aa16f17d42c041e5809167e845a, 2025-12-17T14:15:14.850Z)
OS version: Linux x64 6.8.0-90-generic
Modes:

I have also tested on 1.108.0-insider. Chat/terminal integration seems completely broken in that version. Chat hangs forever.

<details><summary>Logs</summary>
<pre>
Debug: chat model gpt-4.1
Debug: GH request id: 275E:1E6E9E:2730DE8:31B7337:695BA67C
Debug: request.response: [{""type"":""ChatCompletions""}], took 1045 ms
Trace: choice {""delta"":{""content"":"""",""role"":""assistant""}}
Trace: choice {""delta"":{""content"":""I""}}
Trace: choice {""delta"":{""content"":"" was""}}
Trace: choice {""delta"":{""content"":"" unable""}}
Trace: choice {""delta"":{""content"":"" to""}}
Trace: choice {""delta"":{""content"":"" retrieve""}}
Trace: choice {""delta"":{""content"":"" the""}}
Trace: choice {""delta"":{""content"":"" output""}}
Trace: choice {""delta"":{""content"":"" due""}}
Trace: choice {""delta"":{""content"":"" to""}}
Trace: choice {""delta"":{""content"":"" an""}}
Trace: choice {""delta"":{""content"":"" invalid""}}
Trace: choice {""delta"":{""content"":"" terminal""}}
Trace: choice {""delta"":{""content"":"" ID""}}
Trace: choice {""delta"":{""content"":"".""}}
Trace: choice {""delta"":{""content"":"" Please""}}
Trace: choice {""delta"":{""content"":"" let""}}
Trace: choice {""delta"":{""content"":"" me""}}
Trace: choice {""delta"":{""content"":"" know""}}
Trace: choice {""delta"":{""content"":"" if""}}
Trace: choice {""delta"":{""content"":"" you""}}
Trace: choice {""delta"":{""content"":"" want""}}
Trace: choice {""delta"":{""content"":"" to""}}
Trace: choice {""delta"":{""content"":"" rer""}}
Trace: choice {""delta"":{""content"":""un""}}
Trace: choice {""delta"":{""content"":"" the""}}
Trace: choice {""delta"":{""content"":"" command""}}
Trace: choice {""delta"":{""content"":"" or""}}
Trace: choice {""delta"":{""content"":"" if""}}
Trace: choice {""delta"":{""content"":"" you""}}
Trace: choice {""delta"":{""content"":"" need""}}
Trace: choice {""delta"":{""content"":"" the""}}
Trace: choice {""delta"":{""content"":"" output""}}
Trace: choice {""delta"":{""content"":"" in""}}
Trace: choice {""delta"":{""content"":"" a""}}
Trace: choice {""delta"":{""content"":"" different""}}
Trace: choice {""delta"":{""content"":"" way""}}
Trace: choice {""delta"":{""content"":"".""}}
Trace: choice {""finish_reason"":""stop"",""delta"":{""content"":null}}
Info: message 0 returned. finish reason: [stop]
Debug: message 0 details: finishOffset: [undefined] completionId: [{chatcmpl-CudSPv0MSS0Z9V3LU8MhFeVe1Egzj}] created: [{1767614077}]
Info: request done: requestId: [910d13b3-3806-42f7-9536-ab85cb47a767] model deployment ID: []
Info: ccreq:6f834d9f.copilotmd | success | gpt-4.1 -> gpt-4.1-2025-04-14 | 1507ms | [panel/editAgent]
Trace: Resolving chat model
Trace: Resolved chat model
Debug: [context keys] Window state change. Needs offline check: false, active: true, focused: false.
Debug: [context keys] Window state change. Needs offline check: false, active: true, focused: true.
</pre>
</details>
<details><summary>Request IDs</summary>
<pre>
5673315f-532e-4f08-bb5b-0215cc377bff
7a345d96-1ef5-4077-bf92-9ed8f05f5054
910d13b3-3806-42f7-9536-ab85cb47a767
</pre>
</details><details>
<summary>System Info</summary>

|Item|Value|
|---|---|
|CPUs|Intel(R) Xeon(R) Gold 6248 CPU @ 2.50GHz (8 x 0)|
|GPU Status|2d_canvas: unavailable_software<br>direct_rendering_display_compositor: disabled_off_ok<br>gpu_compositing: disabled_software<br>multiple_raster_threads: enabled_on<br>opengl: disabled_off<br>rasterization: disabled_software<br>raw_draw: disabled_off_ok<br>skia_graphite: disabled_off<br>trees_in_viz: disabled_off<br>video_decode: disabled_software<br>video_encode: disabled_software<br>vulkan: disabled_off<br>webgl: unavailable_software<br>webgl2: unavailable_software<br>webgpu: disabled_off<br>webnn: unavailable_software|
|Load (avg)|1, 1, 1|
|Memory (System)|31.30GB (24.67GB free)|
|Process Argv|. --crash-reporter-id 0dee2610-e827-47ff-ad4e-8d46eb7dc7dd|
|Screen Reader|no|
|VM|40%|
|DESKTOP_SESSION|ubuntu|
|XDG_CURRENT_DESKTOP|ubuntu:GNOME|
|XDG_SESSION_DESKTOP|ubuntu|
|XDG_SESSION_TYPE|x11|
</details><details>
<summary>A/B Experiments</summary>

```
vsliv368:30146709
binariesv615:30325510
nativeloc1:31344060
dwcopilot:31170013
dwoutputs:31242946
copilot_t_ci:31333650
e5gg6876:31282496
pythonrdcb7:31342333
6518g693:31436602
aj953862:31281341
6abeh943:31336334
cloudbuttont:31379625
todos-1:31405332
42190218_ostrepl:31403339
use-responses-api:31390855
je187915:31401257
2a0ce269:31428710
ec5jj548:31422691
terminalsuggestenabled:31431119
cmp-ext-treat:31426748
cp_cls_c_966_ss:31435507
copilot6169-t2000-control:31440805
c0683394:31419495
478ah919:31426797
ge8j1254_inline_auto_hint_haiku:31431912
a5gib710:31434435
5j92g670_sonnet:31434465
no_request_with_suggest:31435826
rename_enabled:31436409
nes-joint-1a:31438279
7a04d226_do_not_restore_last_panel_session:31438103
anthropic_thinking_t:31432745
406hc587_ask_agent:31428393
cp_cls_c_1081:31433293
copilot-nes-oct-trt:31432596
nes-slash-models-on:31441832
nes-set-to-on:31441941

```

</details>

<!-- generated by issue reporter -->",bug,0,https://github.com/microsoft/vscode/issues/285926
Make it more obvious when auto approval is denied by a false rule,"Repro:

1. Ask chat something like `kill process 1234 in terminal`
2. Auto approve will deny it and present a special set of actions in the dropdown, but the only way to check why is by looking at the logs

Related: https://github.com/microsoft/vscode/issues/276756",feature-request,1,https://github.com/microsoft/vscode/issues/285921
Copilot Chat fails in Jupyter Notebook with “Unsupported kind 'markdown'” when Notebook Alternative Format is set to markdown,"<!-- Please search existing issues to avoid creating duplicates -->
<!-- Please attach logs to help us diagnose your issue -->

- Copilot Chat Extension Version: 0.35.2
- VS Code Version: 1.108.0-insider (system setup)
- OS Version: Windows_NT x64 10.0.26100
- Feature (e.g. agent/edit/ask mode):
- Selected model (e.g. GPT 4.1, Claude 3.7 Sonnet):
- Logs:

Steps to Reproduce:

1. Open a `.ipynb` Jupyter Notebook in VS Code
2. Ensure the following setting is enabled:
   - `GitHub > Copilot > Chat > Notebook: Alternative Format = markdown`
3. Select or reference a Markdown cell, or ask a question that uses notebook context
4. Send a message via Copilot Chat

---

### Actual Result

Copilot Chat fails immediately with an error similar to:

<img width=""750"" height=""246"" alt=""Image"" src=""https://github.com/user-attachments/assets/9c2e37f3-d012-4c18-a006-9f41bd3ccf73"" />

<img width=""840"" height=""891"" alt=""Image"" src=""https://github.com/user-attachments/assets/0a4e5467-b945-4459-8511-989e03753b61"" />

",bug,0,https://github.com/microsoft/vscode/issues/285902
Flicker of variable line heights when inserting new line,"- Open VS Code file debugProcess.ts
- Set the settings

```
""editor.tokenColorCustomizations"": {
        ""textMateRules"": [
            {
                ""scope"": ""entity.name.type.class"",
                ""settings"": {
                    ""fontSize"": ""50px"",
                    ""lineHeight"": 60
                }
            }
        ]
    },
```

- Set the cursor at the beginning of the line with the name `DebugProcessContribution`
- Add a new line
- Notice the flicker that is caused ",bug,0,https://github.com/microsoft/vscode/issues/285900
[regression] Suggest status bar lost their keybinding labels,"* enable suggest status bar
* open suggestion
* 🐛 the commands are now rendered without their keybindings

Very likely because of https://github.com/microsoft/vscode/pull/285060

<img width=""359"" height=""227"" alt=""Image"" src=""https://github.com/user-attachments/assets/622d9a47-23a8-4614-b539-fb4b645afdd2"" />",bug,0,https://github.com/microsoft/vscode/issues/285886
vscode  code-1.107.1-1765982492.el8.x86_64.rpm rocky linux 8.9 in vmware  crash,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: https://opensource.microsoft.com/codeofconduct/ -->
<!-- 🕮 Read our guide about submitting issues: https://github.com/microsoft/vscode/wiki/Submitting-Bugs-and-Suggestions -->
<!-- 🔎 Search existing issues to avoid creating duplicates. -->
<!-- 🧪 Test using the latest Insiders build to see if your issue has already been fixed: https://code.visualstudio.com/insiders/ -->
<!-- 💡 Instead of creating your report here, use 'Report Issue' from the 'Help' menu in VS Code to pre-fill useful information. -->
<!-- 🔧 Launch with `code --disable-extensions` to check. -->
Does this issue occur when all extensions are disabled?: Yes

<!-- 🪓 If you answered No above, use 'Help: Start Extension Bisect' from Command Palette to try to identify the cause. -->
<!-- 📣 Issues caused by an extension need to be reported directly to the extension publisher. The 'Help > Report Issue' dialog can assist with this. -->
- VS Code Version:  code-1.107.1-1765982492.el8.x86_64
- OS Version: rocky linux 8.9 

Steps to Reproduce:

1.  rocky linux 8.9 vmware 
2.  vmvare version is 17.6.3 build-24583834
3. vscode  code-1.107.1-1765982492.el8.x86_64.rpm 
4.  when open folder  or open other page vscode will crash, 
5.  how can i debug know why vscode crash 
6. 

<img width=""308"" height=""336"" alt=""Image"" src=""https://github.com/user-attachments/assets/2291c11d-0f22-4907-85e2-3d8d0044c274"" />

7. us this sudo code --no-sandbox --user-data-dir can working
8. use this code --no-sandbox --user-data-dir  cannot working
9. so why cannot working in rocky linux 8.9",bug,0,https://github.com/microsoft/vscode/issues/285877
Custom Agent references multiple tools using 'search',"<!-- Please search existing issues to avoid creating duplicates -->
<!-- Please attach logs to help us diagnose your issue -->

- Copilot Chat Extension Version: 0.35.2
- VS Code Version:1.107.1 (Universal)
- OS Version:26.2 (25C56)
- Feature (e.g. agent/edit/ask mode): custom agent
- Selected model (e.g. GPT 4.1, Claude 3.7 Sonnet): GPT-5.2
- Logs:

Steps to Reproduce:

1.Install `Azure MCP Server` extension, I installed `1.0.1`
1.Create a new custom agent
1.Configure tools in the custom agent, as `tools: [search]`
1.You will see the following:

<img width=""600"" height=""245"" alt=""Image"" src=""https://github.com/user-attachments/assets/efcf645c-9505-4e12-9577-4a0c42218532"" />

<img width=""595"" height=""327"" alt=""Image"" src=""https://github.com/user-attachments/assets/681bc312-29dc-49fb-b783-8a842ae2c213"" />
",bug,0,https://github.com/microsoft/vscode/issues/285872
Cell editors overlap on scroll,"Create following notebook 

<details>
  <summary>ipynb</summary>
  
```json
{
 ""cells"": [
  {
   ""cell_type"": ""code"",
   ""execution_count"": null,
   ""metadata"": {},
   ""outputs"": [],
   ""source"": [
    ""1""
   ]
  },
  {
   ""cell_type"": ""code"",
   ""execution_count"": null,
   ""metadata"": {},
   ""outputs"": [],
   ""source"": [
    ""2""
   ]
  },
  {
   ""cell_type"": ""code"",
   ""execution_count"": null,
   ""metadata"": {},
   ""outputs"": [],
   ""source"": [
    ""3""
   ]
  },
  {
   ""cell_type"": ""code"",
   ""execution_count"": null,
   ""metadata"": {},
   ""outputs"": [],
   ""source"": [
    ""4\n"",
    ""4\n"",
    ""4\n"",
    ""4""
   ]
  },
  {
   ""cell_type"": ""code"",
   ""execution_count"": null,
   ""metadata"": {},
   ""outputs"": [],
   ""source"": [
    ""5""
   ]
  },
  {
   ""cell_type"": ""code"",
   ""execution_count"": null,
   ""metadata"": {},
   ""outputs"": [],
   ""source"": [
    ""6\n"",
    ""\n"",
    ""\n"",
    ""\n"",
    ""\n"",
    ""\n"",
    ""\n"",
    ""\n"",
    ""6""
   ]
  },
  {
   ""cell_type"": ""code"",
   ""execution_count"": null,
   ""metadata"": {},
   ""outputs"": [],
   ""source"": [
    ""7""
   ]
  }
 ],
 ""metadata"": {
  ""language_info"": {
   ""name"": ""python""
  }
 },
 ""nbformat"": 4,
 ""nbformat_minor"": 2
}

```
</details>


* Open notebook and resize vscode so you can only see first 3 cells fully
* Close and re-reopen notebook
* Scroll slowly and all cells will be sized correctly
* Scroll very very quickly up and down, and eventually cell 3 will overlap cell 4.

<img width=""1008"" height=""346"" alt=""Image"" src=""https://github.com/user-attachments/assets/3247ca00-a826-4f34-b94f-837c1fa97c99"" />

Logs when notebook is opened
[logsOnOpen.md](https://github.com/user-attachments/files/24427727/logsOnOpen.md)

Logs when I scroll very very quickly and cell 3 & 4 overlap as per screenshot (Note: slow scrolling doesn't repro this issue)
[scrollVeryFast.md](https://github.com/user-attachments/files/24427743/scrollVeryFast.md)",bug,0,https://github.com/microsoft/vscode/issues/285866
Notebook cell incorrectly sized on load,"* Create a notebook with two cells, second cell is empty, and first cell has the following code
```
data = {'name': ['Alice', 'Bob', 'Charlie', 'David', 'Alice', 'Bob', 'Charlie', 'David', 'Alice', 'Bob', 'Charlie', 'David', 'Alice', 'Bob', 'Charlie', 'David', 'Alice', 'Bob', 'Charlie', 'David', 'Alice', 'Bob', 'Charlie', 'David', 'Alice', 'Bob', 'Charlie', 'David'],
        'age': [25, 30, 35, 40]}
df = pd.DataFrame(data)

df2 = pd.DataFrame({'name': ['Alice', 'Bob', 'Charlie', 'David', 'Alice', 'Bob', 'Charlie', 'David', 'Alice', 'Bob', 'Charlie', 'David', 'Alice', 'Bob', 'Charlie', 'David', 'Alice', 'Bob', 'Charlie', 'David', 'Alice', 'Bob', 'Charlie', 'David', 'Alice', 'Bob', 'Charlie', 'David'],
                    'age': [25, 30, 35, 40]})
```
* Open notebook and ensure the VS Code window width is small enough to cause text to get wrapped.
There are 6 lines in above code, resize editor to ensure you get the text wrapped...
* Close the notebook and re-open it
* The size of the first cell is wrong
* Scroll all the way down (untill cell 1 is out of view) and then up
* Now the height of the cell 1 is correct

See below images for before and after.

# Before
<img width=""1006"" height=""611"" alt=""Image"" src=""https://github.com/user-attachments/assets/514359da-8fa4-4e3e-a076-c239bc325671"" />

# After
<img width=""1011"" height=""611"" alt=""Image"" src=""https://github.com/user-attachments/assets/cfd57b00-6ccd-43b7-96cf-a72e15e80ad4"" />",bug,0,https://github.com/microsoft/vscode/issues/285862
/clear should archive current session and start a new one,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: https://opensource.microsoft.com/codeofconduct/ -->
<!-- 🕮 Read our guide about submitting issues: https://github.com/microsoft/vscode/wiki/Submitting-Bugs-and-Suggestions -->
<!-- 🔎 Search existing issues to avoid creating duplicates. -->
<!-- 🧪 Test using the latest Insiders build to see if your issue has already been fixed: https://code.visualstudio.com/insiders/ -->
<!-- 💡 Instead of creating your report here, use 'Report Issue' from the 'Help' menu in VS Code to pre-fill useful information. -->
<!-- 🔧 Launch with `code --disable-extensions` to check. -->
Does this issue occur when all extensions are disabled?: Yes/No

<!-- 🪓 If you answered No above, use 'Help: Start Extension Bisect' from Command Palette to try to identify the cause. -->
<!-- 📣 Issues caused by an extension need to be reported directly to the extension publisher. The 'Help > Report Issue' dialog can assist with this. -->


Currently the plus button creates a new session and keeps the current one running in the background. But `/clear` is an explicit action to clear content, so it should archive the current session rather than just pushing it to the background IMHO.
",feature-request,1,https://github.com/microsoft/vscode/issues/285854
Clear Chat view when archiving active session,"<!-- ⚠️⚠️ Do Not Delete This! bug_report_template ⚠️⚠️ -->
<!-- Please read our Rules of Conduct: https://opensource.microsoft.com/codeofconduct/ -->
<!-- 🕮 Read our guide about submitting issues: https://github.com/microsoft/vscode/wiki/Submitting-Bugs-and-Suggestions -->
<!-- 🔎 Search existing issues to avoid creating duplicates. -->
<!-- 🧪 Test using the latest Insiders build to see if your issue has already been fixed: https://code.visualstudio.com/insiders/ -->
<!-- 💡 Instead of creating your report here, use 'Report Issue' from the 'Help' menu in VS Code to pre-fill useful information. -->
<!-- 🔧 Launch with `code --disable-extensions` to check. -->
Does this issue occur when all extensions are disabled?: Yes/No

<!-- 🪓 If you answered No above, use 'Help: Start Extension Bisect' from Command Palette to try to identify the cause. -->
<!-- 📣 Issues caused by an extension need to be reported directly to the extension publisher. The 'Help > Report Issue' dialog can assist with this. -->

When chat view and session list view are side by side, archiving the active session from the list makes the item disappear from the list, but the chat view still shows the archived session content. More natural behavior would be to clear the chat view when the session is archived.

Typical workflow:

- Start a new session to run an end to end testing with MCP tools
- When it finishes and passes, I'll hit the archive button to move on to new task
- The chat view is then cleared (expected behavior)",feature-request,1,https://github.com/microsoft/vscode/issues/285853
Allow writing prompt with voice when session is in progress,"When a chat session is running, the voice/mic button gets disabled but the text input box stays enabled. I can still type my next prompt while waiting for the response but I can't use Voice to archive that. The voice button should work the same way IMHO.
",feature-request,1,https://github.com/microsoft/vscode/issues/285852
Inconsistent Naming: Voice vs Dictation,"Voice related commands currently use inconsistent terminology across different components, making features hard to discover.

Current state:
- Chat commands use ""Voice"": ""Chat: Inline Voice Chat"", ""Chat: Quick Voice Chat"", etc.
- Editor command: ""Voice: Start Dictation in Editor""
- Terminal command: ""Terminal: Start Dictation in Terminal""

As a user I would search for Voice as that's what the hover of the mic button teaches me.
",bug,0,https://github.com/microsoft/vscode/issues/285851
